Leeftijd,Gewicht,Brandstof,Aantal zitplaatsen,Aantal wielen,Aantal deuren,Voertuigsoort
22,815,Geen,0,2,0,Aanhangwagen
33,440,Geen,0,2,0,Aanhangwagen
12,1345,Elektriciteit,5,4,4,Personenauto
11,940,Geen,0,2,0,Aanhangwagen
21,615,Geen,0,2,0,Aanhangwagen
16,235,Benzine,2,2,0,Motorfiets
17,1300,Geen,0,2,0,Aanhangwagen
4,15446,Diesel,63,6,2,Bus
13,930,Benzine,5,4,4,Personenauto
23,850,Geen,0,2,0,Aanhangwagen
26,1057,Geen,0,2,0,Aanhangwagen
9,8945,Diesel,41,4,5,Bus
2,12940,Elektriciteit,36,4,2,Bus
13,8820,Diesel,42,4,2,Bus
13,8875,Diesel,41,4,3,Bus
9,780,Benzine,4,4,4,Personenauto
0,207,Benzine,2,2,0,Motorfiets
14,850,Geen,0,2,0,Aanhangwagen
18,795,Benzine,4,4,2,Personenauto
10,121,Benzine,2,2,0,Motorfiets
2,180,Benzine,2,2,0,Motorfiets
4,1381,Benzine,5,4,5,Personenauto
19,410,Geen,0,2,0,Aanhangwagen
32,400,Geen,0,2,0,Aanhangwagen
65,7580,Diesel,50,4,4,Bus
9,9000,Diesel,41,4,2,Bus
14,195,Benzine,2,2,0,Motorfiets
5,11477,Diesel,44,4,2,Bus
6,1499,Benzine,5,4,5,Personenauto
2,18940,Diesel,91,8,3,Bus
0,228,Benzine,2,2,0,Motorfiets
26,900,Geen,0,2,0,Aanhangwagen
14,1165,Benzine,5,4,4,Personenauto
14,195,Benzine,2,2,0,Motorfiets
5,108,Benzine,1,2,0,Motorfiets
2,18940,Diesel,91,8,3,Bus
2,1365,Benzine,5,4,5,Personenauto
5,182,Benzine,2,2,0,Motorfiets
10,494,Geen,0,2,0,Aanhangwagen
12,941,Benzine,5,4,2,Personenauto
4,1240,Benzine,5,4,5,Personenauto
15,405,Geen,0,2,0,Aanhangwagen
26,1010,Geen,0,2,0,Aanhangwagen
15,1364,Benzine,5,4,4,Personenauto
10,805,Benzine,4,4,4,Personenauto
8,171,Benzine,2,2,0,Motorfiets
14,1040,Benzine,5,4,2,Personenauto
9,8945,Diesel,41,4,2,Bus
18,1090,Geen,0,2,0,Aanhangwagen
6,225,Benzine,2,2,0,Motorfiets
11,418,Geen,0,2,0,Aanhangwagen
7,11437,Diesel,30,4,2,Bus
8,9000,Diesel,33,4,2,Bus
5,19075,Elektriciteit,47,10,4,Bus
13,1064,Diesel,5,4,2,Personenauto
4,175,Benzine,2,2,0,Motorfiets
13,1010,Geen,0,2,0,Aanhangwagen
0,13655,Elektriciteit,35,6,2,Bus
19,210,Benzine,2,2,0,Motorfiets
5,5000,Diesel,29,6,2,Bus
5,1060,Benzine,5,4,4,Personenauto
1,1505,Elektriciteit,5,4,4,Personenauto
9,191,Benzine,2,2,0,Motorfiets
1,13870,Elektriciteit,33,6,5,Bus
14,401,Geen,0,2,0,Aanhangwagen
10,1385,Benzine,5,4,4,Personenauto
19,1350,Benzine,5,4,4,Personenauto
37,609,Geen,0,2,0,Aanhangwagen
3,12525,CNG,42,6,3,Bus
9,13004,CNG,36,4,3,Bus
13,1200,Geen,0,2,0,Aanhangwagen
13,206,Benzine,2,2,0,Motorfiets
25,208,Benzine,2,2,0,Motorfiets
1,1725,Elektriciteit,5,4,4,Personenauto
7,1364,Diesel,5,4,4,Personenauto
15,217,Benzine,2,2,0,Motorfiets
52,870,Geen,0,2,0,Aanhangwagen
8,780,Benzine,4,4,4,Personenauto
2,11057,Diesel,41,6,2,Bus
15,179,Benzine,2,2,0,Motorfiets
15,1570,Diesel,5,4,4,Personenauto
6,172,Benzine,2,2,0,Motorfiets
8,14397,Diesel,51,4,4,Bus
25,360,Geen,0,2,0,Aanhangwagen
21,680,Geen,0,2,0,Aanhangwagen
13,815,Benzine,4,4,4,Personenauto
8,16306,Diesel,42,6,2,Bus
18,200,Benzine,2,2,0,Motorfiets
18,505,Geen,0,2,0,Aanhangwagen
3,180,Benzine,2,2,0,Motorfiets
12,855,Benzine,4,4,4,Personenauto
6,955,Benzine,5,4,5,Personenauto
21,320,Geen,0,2,0,Aanhangwagen
8,17050,Diesel,48,6,3,Bus
23,1080,Geen,0,2,0,Aanhangwagen
10,1098,Geen,0,4,0,Aanhangwagen
4,1375,Benzine,5,4,4,Personenauto
32,793,Geen,0,6,0,Aanhangwagen
19,940,Geen,0,2,0,Aanhangwagen
33,527,Geen,0,2,0,Aanhangwagen
7,12353,Diesel,46,4,3,Bus
9,1218,Diesel,5,4,2,Personenauto
2,1065,Benzine,5,4,4,Personenauto
17,870,Benzine,5,4,2,Personenauto
44,639,Geen,0,2,0,Aanhangwagen
9,180,Benzine,2,2,0,Motorfiets
5,9200,Diesel,43,6,4,Bus
16,214,Benzine,2,2,0,Motorfiets
13,13090,Diesel,52,6,2,Bus
21,780,Benzine,5,4,2,Personenauto
13,13220,Diesel,59,4,2,Bus
16,195,Benzine,2,2,0,Motorfiets
3,211,Benzine,2,2,0,Motorfiets
39,670,Geen,0,2,0,Aanhangwagen
9,8945,Diesel,41,4,2,Bus
0,9500,Elektriciteit,23,6,3,Bus
17,2833,Diesel,6,4,3,Personenauto
2,282,Benzine,2,2,0,Motorfiets
14,15660,Diesel,64,6,2,Bus
21,754,Geen,0,2,0,Aanhangwagen
0,13836,Diesel,58,6,2,Bus
10,630,Geen,0,2,0,Aanhangwagen
17,720,Geen,0,2,0,Aanhangwagen
30,685,Geen,0,2,0,Aanhangwagen
12,313,Benzine,2,2,0,Motorfiets
6,13986,Diesel,57,4,2,Bus
3,953,Benzine,5,4,4,Personenauto
35,528,Geen,0,2,0,Aanhangwagen
7,174,Benzine,2,2,0,Motorfiets
0,242,Benzine,2,2,0,Motorfiets
11,1120,Geen,0,2,0,Aanhangwagen
9,12165,Diesel,46,4,4,Bus
4,14486,Diesel,39,6,4,Bus
13,8820,Diesel,41,4,4,Bus
21,10610,Diesel,35,4,2,Bus
5,10295,Elektriciteit,29,6,3,Bus
11,905,Geen,0,4,0,Aanhangwagen
11,194,Benzine,2,2,0,Motorfiets
15,1028,Benzine,5,4,4,Personenauto
1,13100,Elektriciteit,43,6,4,Bus
36,265,Benzine,1,2,0,Motorfiets
15,340,Geen,0,2,0,Aanhangwagen
4,19135,Diesel,56,8,2,Bus
5,3380,Diesel,14,4,4,Bus
1,197,Benzine,2,2,0,Motorfiets
18,740,Geen,0,2,0,Aanhangwagen
17,1130,Geen,0,2,0,Aanhangwagen
4,13549,Diesel,52,6,2,Bus
0,157,Benzine,2,2,0,Motorfiets
14,3460,Diesel,20,4,4,Bus
9,335,Geen,0,4,0,Aanhangwagen
1,1180,Benzine,5,4,4,Personenauto
9,1047,Geen,0,2,0,Aanhangwagen
10,780,Benzine,4,4,4,Personenauto
15,198,Benzine,2,2,0,Motorfiets
4,133,Benzine,2,2,0,Motorfiets
8,1320,Benzine,5,4,4,Personenauto
5,205,Benzine,2,2,0,Motorfiets
7,2005,Benzine,5,4,4,Personenauto
1,13100,Elektriciteit,44,6,3,Bus
13,725,Benzine,2,4,2,Personenauto
2,3790,Diesel,21,6,2,Bus
9,725,Benzine,2,4,2,Personenauto
9,268,Benzine,2,2,0,Motorfiets
2,1615,Benzine,5,4,4,Personenauto
11,954,Benzine,5,4,4,Personenauto
1,10295,Elektriciteit,29,6,3,Bus
12,969,Geen,0,2,0,Aanhangwagen
13,941,Benzine,5,4,2,Personenauto
12,2648,Diesel,17,4,6,Bus
11,8820,Diesel,43,4,2,Bus
22,1010,Geen,0,2,0,Aanhangwagen
8,18480,Diesel,40,8,2,Bus
33,800,Geen,0,2,0,Aanhangwagen
5,203,Benzine,2,2,0,Motorfiets
7,108,Benzine,1,2,0,Motorfiets
0,15842,Diesel,63,8,4,Bus
10,880,Benzine,5,4,4,Personenauto
12,188,Benzine,2,2,0,Motorfiets
10,911,Geen,0,2,0,Aanhangwagen
13,205,Benzine,2,2,0,Motorfiets
11,13617,Diesel,51,4,2,Bus
10,200,Benzine,2,2,0,Motorfiets
9,207,Benzine,2,2,0,Motorfiets
11,1390,Geen,0,2,0,Aanhangwagen
20,825,Geen,0,6,0,Aanhangwagen
18,874,Benzine,4,4,2,Personenauto
1,2130,Diesel,5,4,4,Personenauto
12,555,Geen,0,2,0,Aanhangwagen
14,485,Geen,0,2,0,Aanhangwagen
28,643,Geen,0,2,0,Aanhangwagen
18,795,Geen,0,2,0,Aanhangwagen
6,249,Benzine,2,2,0,Motorfiets
11,1214,Diesel,5,4,4,Personenauto
13,1215,Benzine,5,4,4,Personenauto
10,113,Benzine,1,2,0,Motorfiets
8,265,Benzine,2,2,0,Motorfiets
40,430,Geen,0,2,0,Aanhangwagen
13,185,Benzine,2,2,0,Motorfiets
2,11880,CNG,36,6,2,Bus
24,400,Geen,0,2,0,Aanhangwagen
13,1450,Geen,0,4,0,Aanhangwagen
16,1660,Diesel,5,4,4,Personenauto
0,13000,Elektriciteit,38,4,2,Bus
14,225,Benzine,2,2,0,Motorfiets
14,610,Geen,0,2,0,Aanhangwagen
24,320,Geen,0,2,0,Aanhangwagen
0,13655,Waterstof,35,6,2,Bus
8,209,Benzine,2,2,0,Motorfiets
8,1338,Diesel,5,4,4,Personenauto
10,839,Benzine,4,4,2,Personenauto
29,782,Geen,0,2,0,Aanhangwagen
3,201,Benzine,2,2,0,Motorfiets
3,211,Benzine,2,2,0,Motorfiets
8,830,Benzine,5,4,4,Personenauto
12,12440,Diesel,55,4,2,Bus
7,11007,Diesel,44,4,4,Bus
24,530,Geen,0,2,0,Aanhangwagen
39,600,Geen,0,2,0,Aanhangwagen
15,86,Benzine,2,2,0,Motorfiets
2,955,Benzine,5,4,4,Personenauto
5,247,Benzine,1,2,0,Motorfiets
11,8820,Diesel,38,4,4,Bus
7,820,Benzine,5,4,4,Personenauto
0,177,Benzine,2,2,0,Motorfiets
3,1479,Benzine,5,4,5,Personenauto
15,1275,Benzine,5,4,4,Personenauto
8,191,Benzine,2,2,0,Motorfiets
10,12970,Diesel,44,4,2,Bus
10,1876,Diesel,9,4,2,Personenauto
40,9800,Diesel,41,4,4,Bus
15,910,Benzine,5,4,2,Personenauto
14,18900,Diesel,91,6,3,Bus
17,2910,Diesel,17,4,4,Bus
18,465,Geen,0,2,0,Aanhangwagen
3,202,Benzine,2,2,0,Motorfiets
22,1040,Geen,0,2,0,Aanhangwagen
19,16775,Diesel,63,10,3,Bus
5,11280,Diesel,41,6,2,Bus
1,13100,Elektriciteit,44,6,3,Bus
7,13900,Diesel,57,4,2,Bus
6,1295,Diesel,5,4,5,Personenauto
12,2910,Diesel,17,4,2,Bus
2,1176,Benzine,5,4,4,Personenauto
21,980,Geen,0,2,0,Aanhangwagen
14,1015,Benzine,5,4,4,Personenauto
15,480,Geen,0,2,0,Aanhangwagen
5,422,Benzine,2,2,0,Motorfiets
10,520,Geen,0,2,0,Aanhangwagen
10,1465,Benzine,7,4,4,Personenauto
10,12970,Diesel,44,4,4,Bus
18,1015,Geen,0,2,0,Aanhangwagen
2,10791,Elektriciteit,37,6,3,Bus
8,187,Benzine,2,2,0,Motorfiets
25,1410,Geen,0,2,0,Aanhangwagen
37,11600,Diesel,51,4,2,Bus
11,1088,Benzine,5,4,4,Personenauto
10,226,Benzine,2,2,0,Motorfiets
15,930,Geen,0,2,0,Aanhangwagen
3,1660,Elektriciteit,5,4,4,Personenauto
35,707,Geen,0,2,0,Aanhangwagen
6,955,Benzine,5,4,4,Personenauto
0,1111,Benzine,5,4,4,Personenauto
10,839,Benzine,4,4,2,Personenauto
7,1295,Benzine,5,4,3,Personenauto
18,1240,Benzine,5,4,4,Personenauto
2,153,Benzine,2,2,0,Motorfiets
13,8875,Diesel,40,4,2,Bus
11,191,Benzine,2,2,0,Motorfiets
10,4730,Diesel,23,4,2,Bus
5,200,Benzine,2,2,0,Motorfiets
11,16575,Diesel,57,6,6,Bus
0,13665,Diesel,55,6,2,Bus
13,320,Geen,0,2,0,Aanhangwagen
13,11430,Diesel,34,4,4,Bus
5,1027,Benzine,5,4,5,Personenauto
10,955,Diesel,4,4,2,Personenauto
21,430,Geen,0,2,0,Aanhangwagen
3,188,Benzine,2,2,0,Motorfiets
2,9200,Diesel,37,6,3,Bus
5,196,Benzine,2,2,0,Motorfiets
7,11437,Diesel,30,4,4,Bus
1,13340,Waterstof,35,6,2,Bus
24,1481,Benzine,2,4,2,Personenauto
13,555,Geen,0,2,0,Aanhangwagen
3,100,Benzine,1,2,0,Motorfiets
4,1425,Benzine,5,4,4,Personenauto
11,780,Benzine,4,4,4,Personenauto
1,13100,Elektriciteit,44,6,3,Bus
1,10295,Elektriciteit,29,6,3,Bus
12,190,Benzine,2,2,0,Motorfiets
12,17150,Diesel,53,6,3,Bus
10,710,Geen,0,2,0,Aanhangwagen
41,340,Geen,0,2,0,Aanhangwagen
16,660,Geen,0,2,0,Aanhangwagen
19,955,Benzine,5,4,4,Personenauto
8,1124,Benzine,5,4,4,Personenauto
13,8783,Diesel,40,4,3,Bus
8,13900,Diesel,55,4,2,Bus
14,195,Benzine,2,2,0,Motorfiets
3,19310,Diesel,91,8,2,Bus
8,1060,Elektriciteit,5,4,4,Personenauto
4,16614,Diesel,81,6,2,Bus
2,3750,Diesel,20,4,2,Bus
2,12750,Elektriciteit,43,6,3,Bus
15,204,Benzine,1,2,0,Motorfiets
16,8815,Diesel,41,4,4,Bus
8,197,Benzine,2,2,0,Motorfiets
14,1295,Benzine,5,4,4,Personenauto
5,157,Benzine,2,2,0,Motorfiets
18,184,Benzine,2,2,0,Motorfiets
4,1065,Benzine,5,4,4,Personenauto
13,580,Geen,0,2,0,Aanhangwagen
3,201,Benzine,2,2,0,Motorfiets
0,1120,Elektriciteit,5,4,5,Personenauto
2,1190,Benzine,5,4,4,Personenauto
3,206,Benzine,2,2,0,Motorfiets
10,18950,Diesel,58,6,2,Bus
13,1217,Benzine,5,4,4,Personenauto
12,12550,CNG,32,4,3,Bus
11,305,Benzine,2,2,0,Motorfiets
10,1124,Benzine,5,4,5,Personenauto
6,1495,Benzine,5,4,4,Personenauto
14,8783,Diesel,41,4,2,Bus
37,5800,Geen,0,2,0,Aanhangwagen
1,208,Benzine,2,2,0,Motorfiets
12,12840,Diesel,51,4,4,Bus
20,545,Geen,0,2,0,Aanhangwagen
13,209,Benzine,2,2,0,Motorfiets
8,9000,Diesel,33,4,4,Bus
11,3555,Diesel,23,4,2,Bus
11,191,Benzine,2,2,0,Motorfiets
54,4730,Geen,0,2,0,Aanhangwagen
23,830,Geen,0,2,0,Aanhangwagen
17,275,Benzine,2,2,0,Motorfiets
6,1096,Diesel,5,4,4,Personenauto
18,271,Benzine,2,2,0,Motorfiets
17,186,Benzine,2,2,0,Motorfiets
3,9200,Diesel,43,6,4,Bus
21,375,Geen,0,2,0,Aanhangwagen
11,1120,Geen,0,2,0,Aanhangwagen
8,181,Benzine,2,2,0,Motorfiets
5,1159,Benzine,5,4,4,Personenauto
13,8875,Benzine,40,4,4,Bus
17,1050,Geen,0,2,0,Aanhangwagen
4,13665,Diesel,55,6,2,Bus
10,880,Benzine,5,4,4,Personenauto
30,15580,Diesel,73,6,3,Bus
13,11430,Diesel,31,4,4,Bus
7,1395,Diesel,5,4,4,Personenauto
1,165,Benzine,2,2,0,Motorfiets
21,1345,Benzine,5,4,4,Personenauto
10,12970,Diesel,44,4,3,Bus
25,1045,Geen,0,2,0,Aanhangwagen
43,600,Geen,0,2,0,Aanhangwagen
23,640,Geen,0,2,0,Aanhangwagen
27,903,Geen,0,2,0,Aanhangwagen
41,280,Geen,0,2,0,Aanhangwagen
10,212,Benzine,2,2,0,Motorfiets
5,1335,Benzine,5,4,4,Personenauto
2,1249,Benzine,5,4,4,Personenauto
2,11880,Elektriciteit,36,6,2,Bus
8,16306,Diesel,42,6,3,Bus
4,18890,Diesel,91,8,4,Bus
18,235,Benzine,2,2,0,Motorfiets
21,920,Benzine,5,4,2,Personenauto
23,401,Geen,0,4,0,Aanhangwagen
17,279,Benzine,2,2,0,Motorfiets
8,15277,Diesel,61,6,2,Bus
16,270,Geen,0,2,0,Aanhangwagen
0,19365,Elektriciteit,54,10,5,Bus
3,183,Benzine,2,2,0,Motorfiets
0,19365,Elektriciteit,53,10,5,Bus
20,896,Benzine,5,4,4,Personenauto
6,1020,Benzine,5,4,4,Personenauto
11,320,Geen,0,2,0,Aanhangwagen
6,16900,Diesel,71,6,2,Bus
24,900,Geen,0,2,0,Aanhangwagen
0,1105,Elektriciteit,5,4,5,Personenauto
11,1153,Benzine,5,4,4,Personenauto
9,201,Benzine,2,2,0,Motorfiets
2,197,Benzine,2,2,0,Motorfiets
7,179,Benzine,2,2,0,Motorfiets
17,1250,Benzine,5,4,4,Personenauto
10,13928,Diesel,51,4,2,Bus
0,248,Benzine,2,2,0,Motorfiets
14,234,Benzine,2,2,0,Motorfiets
16,218,Benzine,2,2,0,Motorfiets
15,217,Benzine,2,2,0,Motorfiets
0,2124,Elektriciteit,5,4,5,Personenauto
6,142,Benzine,2,2,0,Motorfiets
4,9150,Diesel,43,6,5,Bus
10,805,Benzine,4,4,4,Personenauto
13,1011,Benzine,5,4,4,Personenauto
7,1324,Diesel,5,4,4,Personenauto
31,1260,Geen,0,2,0,Aanhangwagen
4,256,Benzine,2,2,0,Motorfiets
17,244,Benzine,2,2,0,Motorfiets
9,193,Benzine,2,2,0,Motorfiets
6,13982,Diesel,57,4,2,Bus
14,305,Benzine,2,2,0,Motorfiets
29,360,Geen,0,2,0,Aanhangwagen
18,186,Benzine,2,2,0,Motorfiets
14,2588,Diesel,17,4,3,Bus
10,720,Geen,0,2,0,Aanhangwagen
17,1135,Benzine,5,4,4,Personenauto
24,890,Geen,0,2,0,Aanhangwagen
23,890,Geen,0,2,0,Aanhangwagen
10,1190,Benzine,5,4,5,Personenauto
13,332,Benzine,2,2,0,Motorfiets
21,1385,Benzine,5,4,2,Personenauto
36,638,Geen,0,2,0,Aanhangwagen
8,1385,Benzine,5,4,4,Personenauto
3,834,Benzine,4,4,5,Personenauto
5,1270,Benzine,5,4,5,Personenauto
5,213,Benzine,2,2,0,Motorfiets
13,16070,Diesel,50,8,5,Bus
21,600,Geen,0,2,0,Aanhangwagen
20,694,Geen,0,2,0,Aanhangwagen
14,332,Benzine,2,2,0,Motorfiets
21,420,Geen,0,2,0,Aanhangwagen
14,184,Benzine,2,2,0,Motorfiets
2,156,Benzine,2,2,0,Motorfiets
17,176,Benzine,2,2,0,Motorfiets
11,243,Benzine,2,2,0,Motorfiets
4,113,Benzine,1,2,0,Motorfiets
27,730,Geen,0,2,0,Aanhangwagen
13,213,Benzine,2,2,0,Motorfiets
9,3984,Diesel,16,4,4,Bus
10,282,Geen,0,2,0,Aanhangwagen
10,12970,Diesel,44,4,2,Bus
0,189,Benzine,2,2,0,Motorfiets
12,11575,Diesel,44,4,2,Bus
4,180,Benzine,2,2,0,Motorfiets
14,4040,Geen,0,2,0,Aanhangwagen
18,940,Geen,0,2,0,Aanhangwagen
20,130,Benzine,2,2,0,Motorfiets
10,840,Benzine,4,4,2,Personenauto
1,203,Benzine,2,2,0,Motorfiets
28,440,Geen,0,2,0,Aanhangwagen
17,600,Geen,0,2,0,Aanhangwagen
21,318,Geen,0,2,0,Aanhangwagen
11,970,Benzine,5,4,2,Personenauto
19,1450,Geen,0,2,0,Aanhangwagen
9,1280,Benzine,5,4,4,Personenauto
27,520,Geen,0,2,0,Aanhangwagen
4,236,Benzine,1,2,0,Motorfiets
2,4035,Elektriciteit,20,6,1,Bus
18,1064,Geen,0,2,0,Aanhangwagen
15,1301,Benzine,5,4,4,Personenauto
1,13100,Elektriciteit,43,6,3,Bus
13,209,Benzine,2,2,0,Motorfiets
20,1115,Benzine,4,4,2,Personenauto
14,223,Benzine,2,2,0,Motorfiets
23,766,Geen,0,2,0,Aanhangwagen
10,1210,Geen,0,2,0,Aanhangwagen
38,670,Geen,0,2,0,Aanhangwagen
20,1390,Benzine,5,4,4,Personenauto
5,13468,Diesel,51,4,2,Bus
3,188,Benzine,2,2,0,Motorfiets
5,13372,Diesel,51,4,2,Bus
2,156,Benzine,2,2,0,Motorfiets
32,198,Benzine,2,2,0,Motorfiets
32,764,Geen,0,2,0,Aanhangwagen
5,3580,Diesel,21,4,3,Bus
8,15900,Waterstof,40,6,3,Bus
26,970,Geen,0,2,0,Aanhangwagen
17,985,Geen,0,2,0,Aanhangwagen
5,13625,Diesel,55,6,2,Bus
14,191,Benzine,2,2,0,Motorfiets
14,8728,Diesel,39,4,4,Bus
12,12550,CNG,32,4,2,Bus
17,340,Geen,0,2,0,Aanhangwagen
0,1470,Benzine,7,4,4,Personenauto
5,13625,Diesel,55,6,2,Bus
15,1100,Geen,0,2,0,Aanhangwagen
5,1293,Benzine,5,4,5,Personenauto
13,780,Benzine,4,4,4,Personenauto
2,11980,CNG,36,6,2,Bus
14,1130,Geen,0,2,0,Aanhangwagen
3,825,Benzine,5,4,5,Personenauto
8,720,Geen,0,2,0,Aanhangwagen
31,716,Geen,0,2,0,Aanhangwagen
12,11575,Diesel,44,4,2,Bus
17,920,Geen,0,2,0,Aanhangwagen
14,1064,Benzine,5,4,4,Personenauto
4,11267,Diesel,44,4,2,Bus
11,3525,Diesel,20,4,2,Bus
12,1145,Benzine,5,4,4,Personenauto
16,760,Geen,0,2,0,Aanhangwagen
13,1545,Diesel,5,4,4,Personenauto
3,1354,Benzine,5,4,5,Personenauto
2,14370,Diesel,55,6,3,Bus
23,880,Geen,0,2,0,Aanhangwagen
23,4380,Diesel,12,4,4,Bus
6,1725,Elektriciteit,5,4,4,Personenauto
2,11057,Diesel,41,6,2,Bus
3,12750,Elektriciteit,32,6,6,Bus
10,1230,Geen,0,2,0,Aanhangwagen
14,223,Benzine,2,2,0,Motorfiets
14,945,Benzine,4,4,2,Personenauto
3,206,Benzine,2,2,0,Motorfiets
44,180,Benzine,1,2,0,Motorfiets
15,765,Benzine,4,4,2,Personenauto
10,192,Benzine,2,2,0,Motorfiets
0,239,Benzine,2,2,0,Motorfiets
10,10950,Diesel,34,4,3,Bus
10,196,Benzine,2,2,0,Motorfiets
9,13475,Diesel,55,4,4,Bus
4,14095,Diesel,53,8,2,Bus
3,11475,Diesel,46,6,2,Bus
12,192,Benzine,2,2,0,Motorfiets
10,1212,Benzine,5,4,4,Personenauto
38,616,Geen,0,2,0,Aanhangwagen
21,943,Diesel,4,4,2,Personenauto
1,13650,Elektriciteit,44,6,4,Bus
10,10950,Diesel,34,4,3,Bus
11,8820,Diesel,38,4,3,Bus
20,470,Geen,0,2,0,Aanhangwagen
2,12455,Diesel,39,6,4,Bus
5,195,Benzine,2,2,0,Motorfiets
3,12750,Elektriciteit,32,6,6,Bus
10,1180,Geen,0,2,0,Aanhangwagen
13,198,Benzine,2,2,0,Motorfiets
9,8575,Diesel,33,4,3,Bus
2,12750,Elektriciteit,43,6,3,Bus
5,830,Benzine,4,4,4,Personenauto
13,954,Benzine,5,4,4,Personenauto
14,235,Benzine,2,2,0,Motorfiets
37,539,Geen,0,2,0,Aanhangwagen
13,242,Benzine,2,2,0,Motorfiets
16,1437,Benzine,5,4,4,Personenauto
9,235,Geen,0,2,0,Aanhangwagen
13,400,Geen,0,2,0,Aanhangwagen
3,12525,LNG,42,6,4,Bus
2,11980,Elektriciteit,36,6,2,Bus
7,1450,Benzine,5,4,4,Personenauto
5,199,Benzine,2,2,0,Motorfiets
9,1293,Benzine,5,4,4,Personenauto
8,16515,Diesel,45,6,2,Bus
2,13377,Diesel,52,4,2,Bus
12,536,Geen,0,2,0,Aanhangwagen
22,600,Geen,0,2,0,Aanhangwagen
12,11320,Diesel,36,4,4,Bus
2,213,Benzine,2,2,0,Motorfiets
23,790,Geen,0,2,0,Aanhangwagen
2,11057,Diesel,41,6,2,Bus
4,20695,Elektriciteit,46,10,4,Bus
11,835,Benzine,4,4,4,Personenauto
12,1040,Benzine,4,4,2,Personenauto
9,1217,Benzine,5,4,4,Personenauto
5,19075,Elektriciteit,47,10,4,Bus
10,12970,Diesel,44,4,2,Bus
39,764,Geen,0,2,0,Aanhangwagen
11,1275,Benzine,5,4,4,Personenauto
13,940,Geen,0,4,0,Aanhangwagen
16,332,Benzine,2,2,0,Motorfiets
45,780,Geen,0,2,0,Aanhangwagen
15,223,Benzine,2,2,0,Motorfiets
11,180,Benzine,2,2,0,Motorfiets
9,1179,Benzine,5,4,4,Personenauto
20,740,Geen,0,6,0,Aanhangwagen
29,727,Geen,0,2,0,Aanhangwagen
39,1222,Geen,0,2,0,Aanhangwagen
17,970,Benzine,5,4,4,Personenauto
31,322,Benzine,2,2,0,Motorfiets
5,13495,Diesel,51,6,2,Bus
3,3404,Diesel,17,4,2,Bus
28,690,Geen,0,2,0,Aanhangwagen
5,1509,Benzine,5,4,5,Personenauto
10,1119,Diesel,5,4,4,Personenauto
13,795,Geen,0,2,0,Aanhangwagen
15,940,Benzine,5,4,4,Personenauto
11,258,Benzine,2,2,0,Motorfiets
21,3740,Geen,0,2,0,Aanhangwagen
3,1089,Benzine,5,4,5,Personenauto
11,15500,Diesel,64,6,4,Bus
6,830,Benzine,5,4,5,Personenauto
1,13650,Elektriciteit,44,6,4,Bus
14,313,Benzine,2,2,0,Motorfiets
16,184,Benzine,2,2,0,Motorfiets
55,8440,Diesel,55,4,3,Bus
3,3850,Diesel,17,4,3,Bus
12,12350,CNG,40,4,3,Bus
14,194,Benzine,2,2,0,Motorfiets
1,13650,Elektriciteit,44,6,4,Bus
11,198,Benzine,2,2,0,Motorfiets
19,360,Geen,0,2,0,Aanhangwagen
11,1240,Benzine,5,4,4,Personenauto
4,11586,Diesel,27,4,2,Bus
10,237,Benzine,2,2,0,Motorfiets
35,299,Geen,0,2,0,Aanhangwagen
20,920,Geen,0,2,0,Aanhangwagen
16,204,Benzine,2,2,0,Motorfiets
16,720,Geen,0,2,0,Aanhangwagen
0,13549,Diesel,57,4,2,Bus
15,1005,Benzine,5,4,4,Personenauto
10,820,Benzine,5,4,4,Personenauto
15,505,Geen,0,2,0,Aanhangwagen
15,185,Benzine,2,2,0,Motorfiets
13,795,Geen,0,2,0,Aanhangwagen
8,1063,Benzine,5,4,4,Personenauto
1,184,Benzine,2,2,0,Motorfiets
4,9150,Diesel,43,6,2,Bus
2,12060,CNG,36,6,2,Bus
0,198,Benzine,2,2,0,Motorfiets
20,17025,Diesel,38,6,3,Bus
12,12550,CNG,32,4,5,Bus
11,265,Benzine,2,2,0,Motorfiets
6,2221,Elektriciteit,7,4,5,Personenauto
6,1334,Diesel,7,4,4,Personenauto
2,13595,Elektriciteit,34,6,4,Bus
7,14043,Diesel,57,4,2,Bus
35,634,Geen,0,2,0,Aanhangwagen
15,213,Benzine,2,2,0,Motorfiets
14,372,Benzine,2,2,0,Motorfiets
14,640,Geen,0,2,0,Aanhangwagen
14,1087,Geen,0,2,0,Aanhangwagen
15,430,Geen,0,2,0,Aanhangwagen
11,850,Geen,0,4,0,Aanhangwagen
13,720,Geen,0,2,0,Aanhangwagen
18,950,Geen,0,2,0,Aanhangwagen
25,720,Geen,0,2,0,Aanhangwagen
9,1145,Benzine,5,4,4,Personenauto
0,3595,Diesel,24,4,4,Bus
1,14900,Elektriciteit,44,6,3,Bus
40,740,Geen,0,2,0,Aanhangwagen
1,21285,Elektriciteit,45,10,6,Bus
9,1385,Benzine,5,4,4,Personenauto
11,232,Benzine,2,2,0,Motorfiets
8,1240,Benzine,5,4,4,Personenauto
10,1002,Geen,0,4,0,Aanhangwagen
22,980,Geen,0,2,0,Aanhangwagen
7,255,Benzine,2,2,0,Motorfiets
28,842,Geen,0,2,0,Aanhangwagen
8,11500,Diesel,34,4,4,Bus
15,640,Geen,0,2,0,Aanhangwagen
